id_calon,ringkasan
3306-00-0000-0305,"STM Negeri Magelang, 1989"
3306-00-0000-0306,MI COKROAMINOTO KESENET(1987)
3306-00-0000-0306,SMP NEGERI BANJARMANCU (1990)
3306-00-0000-0306,SMA NEGERI 1 BANJARNEGARA ( 1993)
3306-00-0000-0306,FAK FARMASI UGM (1998)
3306-00-0000-0401,SMA Negeri II Malang
3306-00-0000-0401,Teknik Sipil Undip (Sarjana Muda)
3306-00-0000-0401,Teknik Perencanaan Wilayah & Kota Universitas Krisnadwipayana (Sarjana)
3306-00-0000-0402,SD LOSARI YOGYAKARTA TAHUN 1957
3306-00-0000-0402,SMP 4 YOYAKARTA TAHUN 1960
3306-00-0000-0402,SMA 4 YOGYAKARTA TAHUN 1963
3306-00-0000-0402,UNIVERSITAS GAJAHMADA YOGYAKARTA TAHUN 1972
3306-00-0000-0403,SD LENTENG AGUNG 1972 - 1979
3306-00-0000-0403,SMP - 98 SRENGSENG SAWAH 1979-1982
3306-00-0000-0403,SMA YAYASAN UNAS YMIK 1982 - 1985
3306-00-0000-0403,S1 UNJ (UNIVERSITAS NEGERI JAKARTA)
3306-00-0000-0404,"Taman Kanak-Kanak Pertiwi. Alamat: Tamanan, Taman Martani, Kalasan, Sleman, Yogyakarta. Kelulusan Tahun: 1980"
3306-00-0000-0404,"SD Negeri Tamanan I. Alamat: Kalasan, sleman, Yogyakarta. Kelulusan Tahun: 1986"
3306-00-0000-0404,"SMP Negeri Bogem. Alamat: Kalasan, Sleman, Yogyakarta. Kelulusan Tahun: 1989"
3306-00-0000-0404,"SMA Negeri Kalasan. Alamat: Kalasan, Sleman, Yogyakarta. Kelulusan Tahun: 1992"
3306-00-0000-0404,"Universitas Sebelas Maret (UNS), Fakultas Sastra, alamat: Surakarta, Jawa Tengah. Kelulusan tahun 2000"
3306-00-0000-0405,"SD MEGELANG VII, LULUS"
3306-00-0000-0405,"SMP NEGERI I MEGELANG, LULUS 197"
3306-00-0000-0405,"SMA NEGERI I MEGELANG, LULUS 1973"
3306-00-0000-0405,FAKULTAS TEKNIK UGM
3306-00-0000-0405,"YOGYAKARTA, LULUS 1982"
3306-00-0000-0406,SD Purworejo Tahun 1964 Tamat
3306-00-0000-0406,SMP Purworejo Tahun 1968 Tamat
3306-00-0000-0406,SMA Purworejo Tahun 1971 Tamat
3306-00-0000-0406,STIA LAN RI Jakarta Tahun 1988 Tamat
3306-00-0000-0407,"S3: Do ctor of Philosophy in Management, Washington International University, Registered in Pensylvania, USA Lulus tahun 2000"
3306-00-0000-0407,"S2: Magister Management, Program Studi Management Universitas Krisna Dwipayana Jakarta, lulus tahun 1996"
3306-00-0000-0407,S1: Sarjana Keuangan Institut Ilmu Keuangan Depkeu RI tahun 1978
3306-00-0000-0407,"SMAN jurusan Pas/Pal, Banjarnegara, Jawa Tengah lulus tahun 1967"
3306-00-0000-0407,"SMP Taman siswa, Banjarnegara, Jawa tengah, lulus tahun 1963"
3306-00-0000-0407,"Sekolah Rakyat Negeri Depok, Banjarnegara, Jawa Tengah, lulus tahun 1960"
3306-00-0000-0408,"SD Negeri 11 Pagi Ciracas, Jalan Penganten Ali Ciracas Jakarta Timur 13740 1986-1992"
3306-00-0000-0408,"SMP Negeri 210 Ciracas, Jalan Raya Centex Ciracas Jakarta Timur 13740 1992-1995"
3306-00-0000-0408,"SMK Negeri 51, Jalan Swadaya II Bambu Apus Cipayung Jakarta Timur 1995-1998"
3306-00-0000-0501,"1979-1982, SLTA, SMAN TEMANGGUNG, TEMANGGUNG"
3306-00-0000-0501,"2001-2007, S3, UNDIP, SEMARANG"
3306-00-0000-0502,"1968-1971, SLTA, SMA NEGERI 4, JAKARTA PUSAT"
3306-00-0000-0502,"1971-1981, SI SARJANA ARSITEKTUR UNIV.TRISAKTI, JAKARTA"
3306-00-0000-0503,"1972-1977, SD, SDN IV TEMANGGUNG, TEMANGGUNG"
3306-00-0000-0503,"1977-1980, SLTP, SMPN I TEMANGGUNG, TEMANGGUNG"
3306-00-0000-0503,"1980-1983, SLTA, SMAN III YOGYAKARTA, YOGYAKARTA"
3306-00-0000-0503,"1983-1992, SI UNIVERSITAS TRISAKTI, JAKARTA"
3306-00-0000-0504,"1982-1985, SLTA, SMAN 1 PURWOREJO, JAWA TENGAH"
3306-00-0000-0504,"2011-2012, S2 PASCA SARJANA UGM, YOYAKARTA"
3306-00-0000-0505,"1972-1974, SLTA, NEGERI I BANDUNG, JAWA BARAT"
3306-00-0000-0505,"I977 -I 987, S1, UNIVERSITAS PADJADJARAN, BANDUNG"
3306-00-0000-0505,"1997.1999, S2, UNIVERSITY OF CITY OF MAYNILA, PHILIPHINE"
3306-00-0000-0505,"I999.2000, S3, AMERICAN GLOBAL UNIVERSITY, USA"
3306-00-0000-0506,"1970-1973, SLTA, SMA STELLA DUCE YOGYAKART, AYOGYAKARTA"
3306-00-0000-0506,"2009-2011, S2, UNDARIS, SEMARANG"
3306-00-0000-0507,"1972-1974, SLTA, SMA NEGERI 3 SETIA BUDI, JAKARTA"
3306-00-0000-0507,"1981-1985, S1, NATIONAL UNIVERSITY, SANDIAGO"
3306-00-0000-0508,"1976-1979, SLTA, SMAN VI, JAKARTA"
3306-00-0000-0508,"2004-2008, SI, STIE GOTONG ROYONG, -"
3306-00-0000-0601,INSTITUT TEKNOLOGI BANDUNG lulus tahun 1974
3306-00-0000-0602,"Sekolah Dasar: SD Negeri Klopo - Magelang, Lulus 1966"
3306-00-0000-0602,SLTP: SMA Negeri II Magelang Lulus 1969
3306-00-0000-0602,SLTA: SMA Negeri I Magelang Lulus 1972
3306-00-0000-0602,Universitas: Fakultas Teknik/Sipil UGM Lulus 1982
3306-00-0000-0603,"Sekolah Dasar Negeri I Ngadirejo, Temanggung lulus tahun 1964"
3306-00-0000-0603,"Sekolah Menengah Pertama (SMP), lulus tahun 1968"
3306-00-0000-0603,"Sekolah Menengah Atas (SMA), lulus tahun 1971"
3306-00-0000-0603,Fakultas Sosial dan Politik Jurusan Publisistik Universitas Gadjah Mada lulus tahun 1977
3306-00-0000-0604,SARJANA TEKNIK KIMIA UNIVERSITAS SRIWIJAYA PALEMBANG (TH 1988)
3306-00-0000-0604,SARJANA HUKUM-UNIVERSITAS TUJUH BELAS AGUSTUS 1945 SEMARANG (TH 2011)
3306-00-0000-0605,"SD N Larantuka Flores Timur NTT, Lulus fahun 1962"
3306-00-0000-0605,"SMP Sanpankratio, Larantuka Flores Timur NTT, Lulus tahun 1965"
3306-00-0000-0605,"SMEA Negeri Denpasar Bali, Lulus tahun 1969"
3306-00-0000-0605,"Fakultas Sospol Universitas Mahendradata, Lulus tahun 1982"
3306-00-0000-0605,"Magister Manajemen UNDIP Semarang, Lulus tahun 1996"
3306-00-0000-0605,"Magister Sains STIE Dharma Putra Semarang, Lulus tahun 2011"
3306-00-0000-0606,"SI FISIPOL, UNS SURAKARTA"
3306-00-0000-0606,"SMA 3 MUHAM MADIYAH, JAKARTA"
3306-00-0000-0606,"SMP N 01, JAKARTA"
3306-00-0000-0607,"SD N Mlesen, Yogyakarta, 1980"
3306-00-0000-0607,"SMPN Grabag, Magelang, 1983"
3306-00-0000-0607,"SMA N I Sleman, Yogyakarta,1987"
3306-00-0000-0607,"STlE Setiabudi, Jakarta, 1993"
3306-00-0000-0607,"FE Universitas Indonesia, 1998"
3306-00-0000-0608,Sarjana S I
3306-00-0000-0701,SD Muhammadiyah Salatiga 1974
3306-00-0000-0701,SMP Muhammadiyah Salatiga 1977
3306-00-0000-0701,SMA N I Salatiga 1981
3306-00-0000-0701,UNDIP Semarang 1989
3306-00-0000-0702,"TK Asyiyah, Terandam Padang (Sumbar) lulus tahun 1965."
3306-00-0000-0702,SDN 19 Alang Lawas Padang (Sumbar) lulus tahun 1971.
3306-00-0000-0702,SMPN I Padang (Sumbar) lulus tahun 1974.
3306-00-0000-0702,"SMA 8 (Filial) Tebet sekarang menjadi SMU 37, Jakarta, lulus tahun 1977."
3306-00-0000-0702,IKIP Rawamangun Jurusan Sastra Inggris (7 semester ) tidakselesai (1978-1981).
3306-00-0000-0702,Universitas Ibnu Chaldun-Fakultas Ilmu Sosial dan Ilmu Politik/FISIP UIC Jurusan Ilmu Politik (2011 -sekarang).
3306-00-0000-0703,"Magister Sains Ekonomi (MSE), Program Sarjana Ilmu Ekonomi, Fakultas Ekonomi - Universitas Indonesia (FE-UI),2011"
3306-00-0000-0703,"Sarjana Teknik (ST), Teknik Elektro, Institut Teknologi Bandung (ITB), 1996"
3306-00-0000-0703,"SMA Negeri 1 Magelang, l99l"
3306-00-0000-0703,"SMP Negeri 2 Magelang, 1988"
3306-00-0000-0703,"SD Negeri Magelang 6, 1985"
3306-00-0000-0704,Sarjana Arsitek Universitas Jakarta Lulus 1986
3306-00-0000-0704,STM Negeri-l di Magelang Lulus 1972
3306-00-0000-0704,SMP Negeri-2 di Purworejo Lulus 1969
3306-00-0000-0704,SD Negeri - 4 di Purworejo Lulus 1966
3306-00-0000-0705,S1 Fisip UNDIP (ANE) Lulus Tahun 2006
3306-00-0000-0705,S2 MAP UNDIP Lulus Tahun 2008
3306-00-0000-0705,Mahasiswa S3 Doktor Managemen Sumber Daya Panti UNDIP
3306-00-0000-0706,"SD Kepatan IV Yogyakarta, tahun 1979"
3306-00-0000-0706,"SMPN I Yogyakarta, tahun 1979-1982"
3306-00-0000-0706,"SMAN II Sleman, Yogyakarta, tahun 1982-1986"
3306-00-0000-0707,"SD RIA Kartika Chandra Kirana, Jakarta, 1991"
3306-00-0000-0707,"SMP Negeri 20, Jakarta, 1994"
3306-00-0000-0707,"SMU Negeri 62,Jakarta 1997"
3306-00-0000-0707,"Sl Universitas Pancasila - Fakultas Ekonomi, Jakarta, 2003"
3306-00-0000-0708,SD Rawamangun 3 Tahun 1972.
3306-00-0000-0708,SMP Negeri IX Tahun 1975.
3306-00-0000-0708,SMA Negeri 30 Jakarta Tahun 1979.
3306-00-0000-0708,Indonesian College D1 Tahun 1981.
3306-00-0000-0708,FPIPS / Sejarah D3 Tahun 1989.
3306-00-0000-0801,"Pasca Sarjana Teknologi Pengelolaan Linkungan, Instut Teknologi Bandung, Bandung,"
3306-00-0000-0801,"Sarjana Teknik Lingkungan, Instut Teknologi Bandung, Bandung, -1994"
3306-00-0000-0801,"SD,"
3306-00-0000-0801,"SMP,"
3306-00-0000-0801,"SMA,"
3306-00-0000-0802,"Fakultas Hukum Univ. Muhammadiyah Magelang, Magelang, -1989"
3306-00-0000-0802,"SMA Negeri Wonosobo, Wonosobo,-1984"
3306-00-0000-0802,"SMP Muhammadiyah Wonosobo, Wonosobo, -1980"
3306-00-0000-0802,"SD Negeri 1 Garung Wonosobo, Wonosobo, -1977"
3306-00-0000-0803,"S2 Komunikasi Universitas Sahid, Jakrta, 2003-2006"
3306-00-0000-0803,"S2 Komunikasi Universitas Moestopo Beragama, Jakarta, 1995-2000"
3306-00-0000-0803,"SMA 34 Pondok Labu Jakarta, Jakarta, 1993-1995"
3306-00-0000-0803,"McLean High School, USA, 1989-1993"
3306-00-0000-0803,"SD Pondok Ladu 03 Pagi, Jakarta, 1983-1989"
3306-00-0000-0804,"FE Univ. Pancasila Jakarta, 1989-1994"
3306-00-0000-0804,"SMAN 27 Jakarta, 1986-1989"
3306-00-0000-0804,"SMAN 27 Jakarta, 1983-1986"
3306-00-0000-0804,"SDN Rawasari 01 Pagi,, 1977-1983"
3306-00-0000-0805,"Magister Manajemen, Master Business Administration., 1997-1998"
3306-00-0000-0805,"Institut Teknologi Bandung, Statistik & Matematik., Bandung, 1977-1983"
3306-00-0000-0805,"Sekolah Menengah Atas Neger I, Magelang, 1973-1975"
3306-00-0000-0805,"Sekolah Menengah Pertama Kanisius Pendowo, Magelang, 1970-1972"
3306-00-0000-0806,"Universitas Indonesia, S-2 MPKP FEUI, Jakarta, 2011-saat ini"
3306-00-0000-0806,"Universitas Jayabaya, S-1 FISIP Hubungan Internasional, Jakarta, 1989-1994"
3306-00-0000-0806,"SMA 31 Jakarta, Jakarta, 1986-1988"
3306-00-0000-0806,"SMA 92 Jakarta, Jakarta, 1983-1986"
3306-00-0000-0806,"SD Seroja Bekasi, Jakarta, -1983"
3306-00-0000-0807,"Sekolah Tinggi Publisistik Jakarta, 1982-1985"
3306-00-0000-0807,"SMA putra Indonesia Yogyakarta,, 1977-1980"
3306-00-0000-0807,"SMP Negeri Pangkalan Brandan,, 1974-1976"
3306-00-0000-0807,"SD PERTAMINA I Pangkalan Brandan,,1968-1973"
3306-00-0000-0808,"STIE MUHAMMADIYAH JAKARTA, Jakarta, 1992-1999"
3306-00-0000-0808,"SMA NEGERI 2 Wonosobo, jawa Tengah, 1985-1988"
3306-00-0000-0808,"SMP NEGERI 1 Leksono Wonosobo, Jawa Tengah, 1985-1988"
3306-00-0000-0808,"SDN 2 Leksono, Jawa Tengah, 1979-1985"
3306-00-0000-0901,SDN Jakarta dan MI Manaratul Ulum Jakarta
3306-00-0000-0901,SMP Negeri XI Jakarta
3306-00-0000-0901,"Pondok Modern Gontor, Ponorogo, Jatim (1983)"
3306-00-0000-0901,Sarjana S-1 Universitas Islam As-Syafiiyah
3306-00-0000-0902,MI 1975
3306-00-0000-0902,MTs 1979
3306-00-0000-0902,MA Negeri 1982
3306-00-0000-0902,UNDIP 1986
3306-00-0000-0903,MI YAKTI MANAGUNREJO TEGALREJO MAGELANG (1967)
3306-00-0000-0903,MTs YAKTI TEGALREJO MAGELANG (1970)
3306-00-0000-0903,PONDOK PESANTREN HIDAYATUL MUBTADIIN KOMBANGAN TEGALREJO MAGELANG (Setara MA) (1977)
3306-00-0000-0904,"Teknik Geodesi, ITB, Lulus Tahun 1995"
3306-00-0000-0904,"SMA AI Islam I, Surakarta, Lulus Tahun 1987"
3306-00-0000-0904,"SMP AI Islam I, Surakarta, Lulus Tahun 1984"
3306-00-0000-0904,"SDN I Kalijambe, Sragen, Lulus Tahun 1981"
3306-00-0000-0905,SI Stie SWADAYA
3306-00-0000-0905,S2 Stie IPWIJA
3306-00-0000-0906,1973-1979 SDN Tejosari Nagablak Mgl
3306-00-0000-0906,1979-1982 MTsN Ngablak Mageiang
3306-00-0000-0906,1982-1985 SMEA Muhammadiyah Mgl
3306-00-0000-0906,1988-1994 Univ. muhmmadiyah Mgl
3306-00-0000-0907,SMAN N 1 Wonoso tahun lulus 2004
3306-00-0000-0907,S1 Universitas Jendral Soedirman Purwokerto tahun lulus 2004
3306-00-0000-0907,S2 STIE Mitra Indonesia Yogyakarta tahun lulus 2008
3306-00-0000-0908,SDN Sidogedungbatu Sangkapura Gresik Jatim lulus tahun 1985
3306-00-0000-0908,MTs. Miftahul Ulum Wonorejo Lumajang JATIM Lulus Tahun 1988
3306-00-0000-0908,MAN Tambak beras Jombang JATIM Lulus Tahun 1991
3306-00-0000-0908,"Fak. Syari'ah IAIN Sunan Kalijaga Jogiakarta, Lulus Tahuu 1998"
3306-00-0000-1001,Sekolah Tinggi Teknologi Indonesia (SI)
3306-00-0000-1001,SMAN I Wonosobo
3306-00-0000-1001,SMPN I Banjar Negara/ Ragetan
3306-00-0000-1001,"SDN Pamenang II, Sarko Jambi"
3306-00-0000-1002,SEKOLAH DASAR NEGERI Sorpadan TMG 1960
3306-00-0000-1002,SMPN I Magelang 1963
3306-00-0000-1002,SMAN I Magelang 1966
3306-00-0000-1002,AKABARI DARAT Magelang 1970
3306-00-0000-1003,SEKOLAH RAKYAT
3306-00-0000-1003,SMP NEGRI 2 MAGELANG
3306-00-0000-1003,SMA NEGERI 1 MAGELANG
3306-00-0000-1003,UNIVERSITAS TERBUKA
3306-00-0000-1004,SD Negeri Angsana Jakarta 1963
3306-00-0000-1004,SMP Teruna II Jakarta 1966
3306-00-0000-1004,SMA Teruna Jaya II Jakarta 1969
3306-00-0000-1005,"Doctor of Economics, the Department of Economic and Development Policy, Graduate Scool. of international Cooperation Studies, Kobe University. 2-1 Rokkodai-cho. Nada-ku, Kobe 657-8501, Kobe, Jepang, (2000-200J')"
3306-00-0000-1005,"Master in Public Administration and Management (Maggna Cum Laude), Institute of Development Policy And Management, University Center of Antwerp. RUCA. Prinsstraat 13, B-2000 Antwerp.Belgia, (1997-1998)"
3306-00-0000-1006,SD N Purworejo Tamat tahun 1967
3306-00-0000-1006,SMP N III Purworejo Tamat Tahun 1970
3306-00-0000-1006,SMAN N I Purworejo Tamat tahun 1973
3306-00-0000-1006,STIA Jakarta Tamat tahun 1990
3306-00-0000-1007,SDN Danurejo I Magelang. Lulus tahun 1989
3306-00-0000-1007,SMPN Blabak Magelang. Lulus tahun 1992
3306-00-0000-1007,Universitas Sriwijaya Palembang. Lulus tahun 2008
3306-00-0000-1008,"Sekolah Menengah Ekonomi Atas ( SMEA ) Budi Luhur di Jakarta, Tahun Lulus: 1976."
3306-00-0000-1008,"Sarjana Hukum ( SH ) pada Fakultas Hukum Universitas Tarumanagara, Jalan S. Parman Nomor 1, Jakarta Barat, Tahun Lulus: 1982."
3306-00-0000-1008,"Spesialis Notariat ( SpN ) pada Program Spesialis Notariat Fakultaa Hukum Universitas Indonesia, Kampua Ul, Depok Tahun Lulus: 1996."
3306-00-0000-1401,SATAMAT Th 1968
3306-00-0000-1401,SMP Th 1971
3306-00-0000-1401,SMAN TAMAT Th 1974
3306-00-0000-1401,AKIP Th 1978
3306-00-0000-1401,S1 1998
3306-00-0000-1402,SD TH1969 SMP TH 1972
3306-00-0000-1402,SMA 1975 SI (SARAWA EK) TH 1983
3306-00-0000-1403,"SDN 10 Petang, tahun lulus 1989"
3306-00-0000-1403,"SMPN 140, tahun lulus 1995"
3306-00-0000-1403,"SMUN 15, tahun lulus 1995"
3306-00-0000-1403,"S1 Universitas Islam Jakarta, tahun lulus 2000"
3306-00-0000-1404,SD/1966
3306-00-0000-1404,SMP/1970
3306-00-0000-1404,SMA/1974.
3306-00-0000-1405,TERLAMPIR
3306-00-0000-1406,SD KAPTEN PIERE TENDEAN MALELAN6
3306-00-0000-1406,SMPN 7 MAGELAN6
3306-00-0000-1406,SMAN TFDAR MAGELLANG
3306-00-0000-1406,IKIP PGRI SEMARANG
3306-00-0000-1407,S1 AKUNTANSI UNIV. TRISAKTI (TH.2011)
3306-00-0000-1407,D III AKUNTANSI PERPAJAKAN UNIV TRISAKTI (TH
3306-00-0000-1408,SMA
3306-00-0000-1501,SDN DI KRASAK LULUS 1969
3306-00-0000-1501,SMP II DI YOGYAKARTA LULUS 1973
3306-00-0000-1501,SMEA DI YOGYAKARTA LULUS 1976
3306-00-0000-1501,AKUBANK DI YOGAYAKARTA LULUS 1982
3306-00-0000-1501,SI STIA LAU RI JAKARTA LULUS 1993
3306-00-0000-1501,SI UNIZA DI JAKARTA LULUS 2008
3306-00-0000-1501,SI STIE ADYNIAGA JAKARTA 2008
3306-00-0000-1501,S2 STIBE JAKARTA LULUS TH 2007
3306-00-0000-1502,1995-2001
3306-00-0000-1502,2001-2004
3306-00-0000-1502,2004-2007
3306-00-0000-1503,SON BABAKAN CIPARAY 01 BANDDN6
3306-00-0000-1503,(1901 - 1987)
3306-00-0000-1503,SaiPN 100 SAKARTA
3306-00-0000-1503,(1907 - 1990)
3306-00-0000-1503,SMAI ALMUKHLISHK
3306-00-0000-1503,(1990 -1993)
3306-00-0000-1503,UNIVERSITAS ISLAS AS - SYAFI'IYAN (1993 - 1997)
3306-00-0000-1504,1980-1986
3306-00-0000-1504,1986-1989
3306-00-0000-1504,1989-1992
3306-00-0000-1506,SMA NEGRI II SERANG BANTEN
3306-00-0000-1507,TAMAT SD 1979
3306-00-0000-1507,TAMAT ST 1901
3306-00-0000-1507,TAMAT STM 1985
3306-00-0000-1508,S.D Taimat tahun 1966
3306-00-0000-1508,S. M.P 1969
3306-00-0000-1508,S. M.A 1972
3307-00-0000-0101,SD Sint Carolus (1978-1983) Alamat: Teluk Segara Bengkulu
3307-00-0000-0101,SMP Adhyaksa I (1984-1987) Alamat: JI. Urip Sumoharjo Jambi
3307-00-0000-0101,SMAN 5 Jambi (1987 - 1990) Alamat: JI.Arif Rahman Hakim - Telanai Pura Jambi
3307-00-0000-0102,"1976-1982, SD, GOMBANG VI, KARTINI GOMBANG"
3307-00-0000-0102,"1982-1985, SLTP, NEGERI 2 GOMBANG, KARTINI GOMBANG"
3307-00-0000-0102,"1985-1988, SLTA, 1 KEBUMEN, MAYJEN, MAYJEN SUTOYO"
3307-00-0000-0102,"1992-1996, S1, FAKULTAS EKONOMI - UI, DEPOK JAKARTA BARATA"
3307-00-0000-0102,"1997-1998, S2, MAGESTER MANAGEMENT - UI, SALEMBA RAYA JAKARTA PUSAT"
3307-00-0000-0102,"2003-2006, S3, DOKTER STRATEGI MANGEMENT - UI, SALAMBA RAYA JAKATA"
3307-00-0000-0103,"1963-1966, SD, SD MASEHI PONCOL, PONCOL SEMARANG"
3307-00-0000-0103,"1966-1969, SLTP, SMP MASEHI PONCOL, SEMARANG"
3307-00-0000-0103,"1969-1972, SLTA, SMAN I-II, SEMARANG"
3307-00-0000-0103,"1972-1983, S1, UNDIP FAK TEKNIK, SEMARANG"
3307-00-0000-0103,"1996-1997, S2, UNDIP PRODI MAGISTER MANAJEMEN, SEMARANG"
3307-00-0000-0104,"1995.1997, TK SETIO BUDI LESTARI, KEBUMEN"
3307-00-0000-0104,"1997-2003, SD, SD NEGERI II SUGIHWARAS, KEBUMEN"
3307-00-0000-0104,"2003-2006, SLTP, SMP NEGERI I KARANGANYAR, KEBUMEN"
3307-00-0000-0104,"2006-2009, SLTA, SMA NEGERI I K{IItr{NGAIIYAIL, KEBUMEN"
3307-00-0000-0105,"1978-1984, SD, SD NEGERI 02/012, DKI JAKARTA"
3307-00-0000-0105,"1984-1987, SLTP, SMP NEGERI 61, DKI JAKARTA"
3307-00-0000-0105,"1987-1990, SLTA, SMA 1 BARUNAWATI, DKI JAKARTA"
3307-00-0000-0105,"1990-199, SI, FISIP UNIVERSITAS NASIONA, JAKAR'TA"
3307-00-0000-0106,"1966-1969, NEGERI I, PURBALINGGA"
3307-00-0000-0106,"1977-1977, S1, UNVERSITAS GAJAH MADA, YOGYAKARTA"
3307-00-0000-0107,"1N6-1982, SD, GEDONG PATEAN, KENDAL"
3307-00-0000-0107,"I983-I885, SLTP, PATEAN, KENDAL"
3307-00-0000-0107,"1985-1988, SLTA, SMA NEGERI 1, PURBALINGGA"
3307-00-0000-0107,"1988-1993, SI, UNIVERSITA SEBELAS MARET, SOLO"
3307-00-0000-0201,"M1NU Rakit Banjanwgara, lulus 1976"
3307-00-0000-0201,"SMP Negeri Rakit, Banjarnegara, lulus 1980"
3307-00-0000-0201,"SPG Negcri Banjarnegara, lulus 1983"
3307-00-0000-0201,"Sarfana Muda F.Tarbiyah IAIN Surabaya, lulus !986"
3307-00-0000-0201,"Sarjana Lengkap F.Tarbiyah IAIN Surabaya, lulus 1989"
3307-00-0000-0201,"Pasca Sarjana Universitaa Negcri Jakarta, belurn lulus"
3307-00-0000-0202,"1976-1979, Madasah Aliyah Negere Kebuumen 1, Kebumen"
3307-00-0000-0202,"0-1976, MTs N2 Kutosari, Kebumen"
3307-00-0000-0202,"0-1970, SDN 2 Kutosari, kebumen"
3307-00-0000-0203,"SDN 2 Pekiringan, Furbalingga Jawa Tengah (1999)"
3307-00-0000-0203,"MTs N 1 Tambak Beras, Jombang, Jawa Timur (2002)"
3307-00-0000-0203,"MAK N MAN 1 Surakarta, Jawa Tengah (2005)"
3307-00-0000-0203,UIN Syarif Hidayatullah Jakarta (Lulus Tahun 2009)
3307-00-0000-0204,MI AJ Fatah Banjamegara Lulus Tahun 1996
3307-00-0000-0204,MTs Al Fatah Banjamegara Lulus Tahun 1999
3307-00-0000-0204,MA Al Fatah Banjarrwgara Lulus Tahun 2002
3307-00-0000-0204,Universitas Al-Azhar Kairo Mesir Lulus Tahun 2007
3307-00-0000-0205,SMK Pancasila (Lulus 2010)
3307-00-0000-0207,"0-2005, FAKULTAS Ilmu Sosial dan Ilmu Politik (FISIP) UI, GUNUNG KIDUL"
3307-00-0000-0207,"1989-1992, Semanu, GUNUNG KIDUL"
3307-00-0000-0207,"0-1986, MIN Semanu, GUNUNG KIDUL"
3307-00-0000-0207,"1986-1989, SMPN 1 Karangmojo, GUNUG KIDUL"
3307-00-0000-0207,"0-1999, IAIAN Sunan Kalijaga, GUNUNG KIDUL"
3307-00-0000-0301,Fisip UGM SI
3307-00-0000-0301,"SMA 1 Sidareja Cilacap, Jateng"
3307-00-0000-0301,"SMP 1 Sidareja Cilacap, Jateng"
3307-00-0000-0301,"SD Karang Anyar 2 Gandrong Mangu Cilacap, Jateng"
3307-00-0000-0302,SMU N I Purbalingga Lulus 1990
3307-00-0000-0303,"SD Negeri Pejegon I Kebumen, 1982"
3307-00-0000-0303,"SMP Muhammadiyah I Kebumen, 1985"
3307-00-0000-0303,"SMA Negeri I Kebumen, 1988"
3307-00-0000-0303,"FIP IKIP Jakarta, 1992"
3307-00-0000-0304,Universitas Trisakti -lulus tahun 1982
3307-00-0000-0305,SMA 1
3307-00-0000-0305,Universitas Jember
3307-00-0000-0306,SDN 1 Gemuruh Tahun 1987
3307-00-0000-0306,SMPN 2 Bawang Tahum 1990
3307-00-0000-0306,SMAN 1 Banjarnegara Tahun 1993
3307-00-0000-0306,D3 Keperawatan Akper Muh. Semarang Tahun 1996
3307-00-0000-0307,SMA NI Purbalingga
3307-00-0000-0401,"SMAN 6, Bulungan, Jakarta Selatan / 1981-1984"
3307-00-0000-0401,"FISIP UNPAD, Sarjana Hubungan Internasionaql, Bandung/ 1984-1989"
3307-00-0000-0402,Fak. Kedoktaan univ. Brarjooto
3307-00-0000-0403,SDrt 13 Pa 6T (1987-1992)
3307-00-0000-0403,SMP 17s (1993-1995)
3307-00-0000-0403,SMA (1995-1998)
3307-00-0000-0404,SMA.- di SMPP Negki 1 Jakpus 1982-1981
3307-00-0000-0404,S1-di Fok Kehutanan IPB Bogok 1985-1989
3307-00-0000-0404,"S1-di Fok, Ekonomi 4I Jakanta 199-1999"
3307-00-0000-0404,SZ-di MPKP-FE-4I Jakanta
3307-00-0000-0405,"SDN Pajagalan I Sumenep, lulus 1986"
3307-00-0000-0405,"SMPN I Sumenep, lulus 1989"
3307-00-0000-0405,"SMPN I Sumenep, lulus 1989"
3307-00-0000-0405,"Ilmu Pemerintahan Fisipol UGM, lulus 2000"
3307-00-0000-0405,"Peradilan Agama Fak. Syariah UIN Sunan Kalijaga, lulus 2001"
3307-00-0000-0406,"Mggister Hvkum (MH), Unr Indonesia (2007)"
3307-00-0000-0406,"Calan Notaris (cn), Univ Padiasran (1999)"
3307-00-0000-0406,"Sarjana Hukum (SH), universita Padjajaran(1992)"
3307-00-0000-0407,"SD. Kramat Pela 03/Pagi, Jl. Sungai Sambas IV Jaksel Lulus 1984"
3307-00-0000-0407,"SMP PL Domenico Savio, Jl. Dr. Sutomo No.6 Semarang, Lulus 1987"
3307-00-0000-0407,"SMA Kolose Loyola, Jl. Kr. Anyar No.37"
3307-00-0000-0501,"1978-1981. SLTA. SMAN 14, JAKARTA"
3307-00-0000-0501,"1981-1984., AKADEMI ACCOUNTING JAYABAYA,JAKARTA"
3307-00-0000-0501,"1985-1987. SI, SEKOLAH TINGGI EKONOMI INDONESIA, JAKARTA"
3307-00-0000-0501,1988-1991. S2. IM NEWPORT INDONESIA. AMERIKA
3307-00-0000-0502,"21-2004, SLTA, SMU NEGERI, BANJARNEGARA"
3307-00-0000-0502,"2004-2008, SI, UNIVERSIT GAJAH MADA, JAGJAKARTA"
3307-00-0000-0503,"1982-1989, SI, STIA LAN RI, JAKARTA"
3307-00-0000-0503,"1996-1972, SLTA, -, JAKARTA"
3307-00-0000-0504,"1975-1981, SD, SD MUHAMMADIYAH 24, JAKARTA"
