id_calon,ringkasan
5100-00-0000-0041,S1. Universitas Trisakti 2002 ( Lulus ) (STMT) Jurusan Manajemen Transportasi Udara
5100-00-0000-0041,"S2, Universitas Satyagama Jakarta 2004 ( Lulus ) Jurusan Magister Ilmu Pemerintahan"
5100-00-0000-0041,"S3, Universitas Satyagama Jakarta 2007 ( Lulus ) Jurusan Doktor Ilmu Pemerintahan"
5200-00-0000-0001,MI Hidayatul Banin Batu Rak Tahum 1988
5200-00-0000-0001,MTs. Batu Rak Tahun 1991
5200-00-0000-0001,MAN 2 Mataram tahun 1994
5200-00-0000-0001,Institut Agama Islam Ibrahimy (IAII) Sukorejo Situbondo Jawa Timur 2000
5200-00-0000-0002,SDNI Karang Jangkong tamat tahun 1970
5200-00-0000-0002,SMPN I Dompu tamat tahun 1973
5200-00-0000-0002,SMAN I Dompu tamat tahun 1976
5200-00-0000-0002,Akademi Teknologi Industri Makassar tamat tahun 1981
5200-00-0000-0002,Sekolah Tinggi Managemen Industri Jakarta tamat tahun 1984
5200-00-0000-0002,Magister Managemen Fakultas Ekonomi Unram tamat tahun 2003
5200-00-0000-0003,SR - 1960 tamat
5200-00-0000-0003,STN - 1965 tamat
5200-00-0000-0003,Paket C-2007
5200-00-0000-0003,S1 (sarjana) UNIZAR - 2012 tamat
5200-00-0000-0004,SDN III Alas - Sumbawa 1967
5200-00-0000-0004,SMP Mujahidin Surabaya 1970
5200-00-0000-0004,SMAN 8 Surabaya 1973
5200-00-0000-0004,Fakultas Kedokteran Hewan 1984
5200-00-0000-0004,Universitas Airlangga Surabaya
5200-00-0000-0005,MIM Aipaya Empang Tahun 1988
5200-00-0000-0005,MTSN EmpangTahun 1989
5200-00-0000-0005,MAN 2 Bima Tahun 1990
5200-00-0000-0005,Universitas lslam lndonesia Yogjakarta Tahun 1999
5200-00-0000-0006,"SD Negeri lll, Utan, Sumbawa, (1967)"
5200-00-0000-0006,SMP Negeri Alas Sumbawa (1970)
5200-00-0000-0006,STM Negeri Mataram (1973)
5200-00-0000-0006,lnstitut Teknologi Nasional Malang (1986)
5200-00-0000-0006,"Sekolah Tinggi Manajemen ""Labora"" Jakarta (2000)"
5200-00-0000-0007,"SD Negeri 6 Mataram, tahun 1975"
5200-00-0000-0007,"SLTP Negeri 5 Denpasar, tahun 1979"
5200-00-0000-0007,"SMA Kertha Wisata Denpasar Bali, tahun 1982"
5200-00-0000-0007,"Sekolah Mode Indonesia ( Smodia ), Jakarta"
5200-00-0000-0007,Akademi Ilmu Sekretaris Indonesia ( AISI ) Jakarta
5200-00-0000-0008,SEKOLAH DASAR NEGERI 4 BIMA-NTB TAMAT TAHUN 1969
5200-00-0000-0008,SMP NEGERI 2 BIMA - NTB TAMAT TAHUN 1972
5200-00-0000-0008,SMU NECERI 1 MATARAM - NTB TAMAT TAHUN 1975
5200-00-0000-0008,S1 - UNIVERSITAS JAYABAYA - JAKARTA TAMAT TAHUN 1983
5200-00-0000-0008,S2 - UNIVERSITAS KRISNA DWIPAYANA - JAKARTA TAMAT TAHUN 1983
5200-00-0000-0009,"Akabri Bagian Kepolisian, Magelang/Sukabumi 1969-1972 (Diploma)"
5200-00-0000-0009,"Perguruan Tinggi Ilmu Kepolisian (PTIK), Jakarta 1979-1981 (Doktorandus)"
5200-00-0000-0009,"Institut Bisnis & Manajemen Jayakarta (IBMJ), Jakarta 1991-1993 (M.B.A.)"
5200-00-0000-0009,"Fak. Hukum Universitas Pancasila, Jakarta 1992-1996 (S.H)"
5200-00-0000-0009,"Oklahoma City University, Oklahoma, Amerika Serikat 1993-1994 (M.C.J.A.)"
5200-00-0000-0009,"Florida State University, Tallahasee, Amerika Serikat 1994-1998 (Ph.D)"
5200-00-0000-0010,SD Th 1992
5200-00-0000-0010,SLTP Th 1996
5200-00-0000-0010,SLTA Th 2009
5200-00-0000-0011,Sekolah Dasar Inpres Latonda Pekat Tahun 1991 - 1997
5200-00-0000-0011,Sekolah Lanjutan Tinkat Pertama (SLTP) Negeri 3 Kempo Tahun 1997 - 2000
5200-00-0000-0011,Madrasah Aliyah Arrahmah NW Pringgarata Tahun 2000 -2003
5200-00-0000-0011,Pendidikan Sekolah Dasar (PGSD) Qamarul Huda Bagu Tahun 2003 - 2005
5200-00-0000-0011,Institut Agama Islam Qamarul Huda Bagu 2005-2008
5200-00-0000-0012,"Sekolah Daser No. 3 Bima, lulas tahun 1970"
5200-00-0000-0012,"Sekolah Menengah Pertama Negeri No. 2 Bima, lulas tahun 1973"
5200-00-0000-0012,"Sekolah Menengah Atas Bima, lulas tahun 1976"
5200-00-0000-0012,"Fekultas Peternakan Universitas Mataram, lulas tahun 1982"
5200-00-0000-0013,SD No. 1 Dompu Tahun 1969
5200-00-0000-0013,SMP Negri 1 Dompu Tahun 1975
5200-00-0000-0013,S1 Fakultas Hukum UNRAM Tahun1986
5200-00-0000-0013,S2 Pasca Sarjana Magister Hukum UNRAM Tahun 2005
5200-00-0000-0014,"SDN 3 Suralaga di Kab. Lombok Timur, Lulas 1986"
5200-00-0000-0014,"SMPN 1 Sambalia di Kab. Lombok Timur, Lulas 1989"
5200-00-0000-0014,"SMT Pertanian Negeri Sakra di Lombok Timur, Lulas 1992"
5200-00-0000-0014,"S-1 Fak. Pertanian UNRAM di Mataram, Lulas 1998"
5200-00-0000-0014,"S-2 Magister Ilmu Hukum Univ. Islam Malang, Lulas 2012"
5200-00-0000-0015,SRN / SDN 6 Tahun
5200-00-0000-0015,Muallimin 6 Tahun
5200-00-0000-0015,Sarjana Muda IAIN Sunan Ampel Mataram
5200-00-0000-0015,Sarjana IANH Pancor
5200-00-0000-0016,Sekolah Dasar Negeri No. 2 Sengkol Tahun 1975 (Berijazah)
5200-00-0000-0016,SMPN Sengkol Tahun 1979 (Berijazah)
5200-00-0000-0016,SMAN I Mataram Tahun 1982 (Berijazah)
5200-00-0000-0016,Universitas Mataram Tahun 1988 (Berijazah)
5200-00-0000-0017,SDN 6 (tahun 1967)
5200-00-0000-0017,PGAN 4 (tahun 1971)
5200-00-0000-0017,PGAN 6 (tahun 1973
5200-00-0000-0017,S-I IAIN Susan Kalijaga Yogyakaarta ( 1981 )
5200-00-0000-0018,"SDN No. 3 Sengkol, tahun 1974"
5200-00-0000-0018,"SMP Daerah Sengkol, tahun 1977"
5200-00-0000-0018,"SMA Muhammadiyah I Malang, tahun l98l"
5200-00-0000-0018,"Universitas Wisnuwardhana Malang, th. 1994"
5200-00-0000-0019,SDN-1984
5200-00-0000-0019,MTs-1987
5200-00-0000-0019,SMA-1991
5200-00-0000-0019,SI-1998
5200-00-0000-0020,SDN I Lingsar Tahun Lulus 1979
5200-00-0000-0020,SMPN I Penujak Tahun Lulus 1982
5200-00-0000-0020,SMAN I Praya Tahun Lulus 1985
5300-00-0000-0001,"Tamat SD GMIT 1 Kuanino - Kupang, Tahun 1969 Berijasah"
5300-00-0000-0001,"Tamat SMP Negeri 2 KuPang, Tahun 1972 Berijasah"
5300-00-0000-0001,Tanat SMA Katolik Giovanni Kupang Tahun 1975 Berijasah
5300-00-0000-0001,Tamat Universitas Udayana Denpasar Tahun 1986 Berijasah
5300-00-0000-0002,SDI Gelong Tamat Tahun1988
5300-00-0000-0002,SMP NEGERI 1 Ruteng Tamat Tahun 1991
5300-00-0000-0002,SMA NEGERI III SURAKARTA Tamat Tahun 1994
5300-00-0000-0002,SEKOLAH TINGGI ILMU KERTANEGARA MALANG (STIEKMA) Tamat 2003
5300-00-0000-0003,SD 1958 - 1964
5300-00-0000-0003,SMP 1964 - S1968
5300-00-0000-0003,SMA 196 -1970
5300-00-0000-0003,APDA 1973 -1976
5300-00-0000-0003,S1/IIP 1988 - 1984
5300-00-0000-0003,S2/IPB 1988 - 1991
5300-00-0000-0004,"UNIV. KRISTEN INDONESIA (UKI) JAKARTA, 2006-2008: S2"
5300-00-0000-0004,"UNIV. KRISTEN CIPTA WACANA (UKCW) MALANG, 1995-2001:S-1"
5300-00-0000-0004,"SMA NEGERI II RUTENG, 1994-1995"
5300-00-0000-0004,"SMA SEMINARI PLUS XII KISOL, 1992-1994"
5300-00-0000-0005,"SD Kemiri Boru, Flotim, 1985"
5300-00-0000-0005,"SMP Negeri Boru, Flotim, 1988"
5300-00-0000-0005,"SMA Seminari San Dominggo Hokeng, 1992"
5300-00-0000-0005,"Universitas Katolik Parahyangan, Bandung, 2000."
5300-00-0000-0006,SD Masehi Waikabubak 1 Tamat l983
5300-00-0000-0006,SMP Negeri 4 Kupang Tamat 1986
5300-00-0000-0006,SMA Negeri 3 Kupang Tamat 1989
5300-00-0000-0006,Fakultas Teknik Unika Widya Manira Kupang Tahun 1998
5300-00-0000-0007,"SD Imanuel Pondok Gede, Tahun 1989-1995"
5300-00-0000-0007,"SMP Straada Newae, Jatisampurena, Tahun 1995-1998"
5300-00-0000-0007,"SMA PSKD 1 Jakarta, Tahun 1998-2001"
5300-00-0000-0007,"Fakultas Kedokteran UPN Veteran Jakarta, Tahun2001-2011"
5300-00-0000-0008,"SDK ENDE II ENDE FLORES, TAHUN 1971-1977"
5300-00-0000-0008,"SMPK NDAO ENDE FLORES, TAHUN 1978-1981"
5300-00-0000-0008,"SMAK SYURADIKARA ENDE FLORES,"
5300-00-0000-0009,SD Kori Kec Kori kab. Sumba Barat Tamat Tahun 1967
5300-00-0000-0009,SMP Kristen Subsidi Waikabubak Tamat Tahun 1970
5300-00-0000-0009,SMA Kristen Bersubsidi Waikabubak Tamat Tahun 1973
5300-00-0000-0010,"Tahun 1991, Strata 1 STFK-Ledalero Flores-NTT."
5300-00-0000-0010,"Tahun 1991, SMA Seminari San Dominggo, Hokeng, Flores-NTT."
5300-00-0000-0010,"Tahun 1984, SMP Seminari Yohanes XXIII Lela, Flores-NTT."
5300-00-0000-0010,"Tahun 1977, SDK Sikka, Lela, Flores-NTT."
5300-00-0000-0011,"Sekolah Dasar. SDK Narang 1, Manggarai, Nusa Tenggara Timur, 1979."
5300-00-0000-0011,"Sekolah Menengah Pertama: SMP Seminari St. Pius XII, Manggarai, Nusa Tenggara Timur, 1982."
5300-00-0000-0011,"Sekolah Menengah Atas: SMA Seminari St. Pius XII, Manggarai, Nusa Tenggara Timur, 1985."
5300-00-0000-0011,"Sarjana (Strata 1): Jurusan Iimu Kesejahteraan Sosial, Fakultas Iimu Sosial dan Iimu Politik, Universitas Indonesia, Depok, Jawa Barat, 1994."
5300-00-0000-0011,"Pascasarjana (Strata 2): Program Studi Sosiologi, Fakultas Iimu Sosial dan Iimu Politik, Universitas Indonesia, Depok, Jawa Barat, 2005."
5300-00-0000-0012,Escola Primaria de Soibada (Tamat tahun 1968)
5300-00-0000-0012,Escola Secundaria de Soibada (Tamat tahun 1971)
5300-00-0000-0012,50 Ano de Frequencia do Curso Geral dos Liceus (Tamat tahun 1974)
5300-00-0000-0013,SDK Mano I:1977-1983
5300-00-0000-0013,SMP Immaculata Ruteng Flores:1983-1986
5300-00-0000-0013,"SMA Seminari St. Yoh. Toda Belu,Mataloko Ngada:1986-1990"
5300-00-0000-0013,SFTK Ledalero Maumere Flores:1991-1997
5300-00-0000-0014,Sekolah Dasar: berjiazah
5300-00-0000-0014,SMTP: berjiazah
5300-00-0000-0014,SMTA: berjiazah
5300-00-0000-0014,Strata 1: Pendidikan Teknik Elektro
5300-00-0000-0014,Ilmu Hukum (Hukum Tata Negara)
5300-00-0000-0014,Strata 2: Studi Pembangunan
5300-00-0000-0014,Ilmu Hukum (HTN dan Pemerintahan)
5300-00-0000-0015,SR Negeri 6 tahun No. IX Kabupaten Badung Provinsi Bali tamat tahun 1960
5300-00-0000-0015,SMEP Kabupaten Singaraja Provinsi Bali tamat tahun 1965
5300-00-0000-0015,SMEA Kabpuaten Singaraja Provinsi Bali tamat tahun 1967
5300-00-0000-0015,APDN Nusa Tenggara Barat tamta tahun 1972
5300-00-0000-0015,Universitas Nusa Cendana Kupang Fakultas Ketatanegaraan Ketataniagaan dan Hukum tamat tahun 1980.
5300-00-0000-0016,"1961-1967, SD, ADK St. Mikhael Ruteng I, Ruteng"
5300-00-0000-0016,"1967-1970, SLTP, SMP Dharma Bakti Ruteng, Ruteng"
5300-00-0000-0016,"1970-1973, SLTA, SMA Katholik St. Gabriel, Manumere"
5300-00-0000-0016,"1975-1979, DIPLOMA, APDN, Kupang"
5300-00-0000-0016,"1987-1989, SI, UNIRAW, Malang"
5300-00-0000-0017,"Sekolah Dasar GMIT Kabir, Tamat Tahun 1962."
5300-00-0000-0017,"Sekolah Menengah Pertama Nasional Kabir, Tamat Tahun 19625."
5300-00-0000-0017,"Sekolah Menegah Atas Negeri Kalabahi, Tamat Tahun 1968."
5300-00-0000-0017,"Akademi Pemerintahan Dalam Negeri Kupang, Tamat Tahun 1973."
5300-00-0000-0017,"Universitas Brawijaya Malang, jurusan FIA / Administrasi Negara, Tamat Tahun 1990."
5300-00-0000-0018,1996 - 2002 SDI MAULAFA
5300-00-0000-0018,2002 - 2005 SMPN 1 KUPANG
5300-00-0000-0018,2005 - 2008 AMAN 1 KUPANG
5300-00-0000-0018,2008 - 2012 UNIVERSITAS NUSA CENDANA
5300-00-0000-0019,SRM Praing Kareha 1962
5300-00-0000-0019,SMPN Waingapu 1965
5300-00-0000-0019,SMEAN Waingapu 1969
5300-00-0000-0019,S.M. Pendidikan. Eko. Universitas Kristen Satya Wacana Salatiga 1978
5300-00-0000-0020,"SDK Werak, Tamat 1981"
5300-00-0000-0020,SMPN 1 Ruteng Tamat 1984
5300-00-0000-0020,SMA Aquinas Tamat Ruteng 1987
5300-00-0000-0020,Strata I ( S I ) Universitas Kriseten Indonesia
5300-00-0000-0021,SD Masehi Waikabubak I Sumba Barat/1964
5300-00-0000-0021,SMP Kristen Waikabubak Sumbar Barat/1967
5300-00-0000-0021,"STM Negeri Kupang, Jurusan Listrik/1970"
5300-00-0000-0021,Program Pendidikan Guru Kejuruan Teknologi Jurusan Elektronika; Program Studi: Elektronika Komunikasi - Bandung/1987
5300-00-0000-0021,IKIP Bandung/1987
5300-00-0000-0022,SD TAMAT TAHUN 1976
5300-00-0000-0022,SMP TAMAT TAHUN 1981
5300-00-0000-0022,SMA TAMAT TAHUN 1984
5300-00-0000-0022,UNIVERSITAS TAMAT TAHUN 2007
5300-00-0000-0023,"SDK Todabelu I Mataloko, Tahun 1961 - 1967"
5300-00-0000-0023,"SMP Soepra Matrloko, Tahun 1967 - 1970"
5300-00-0000-0023,"SMA Kihajar Dewantara Bajawa, Tahun l97O - l973"
5300-00-0000-0023,"FAPET Undana Kupang, Tahun 1975 - l98O"
5300-00-0000-0024,"SD Katolik Waibalun, Flores Tamat, 1960"
5300-00-0000-0024,"SMP Katolik Ratu Damai, Flores Timur, tamat 1963"
5300-00-0000-0024,"SPC Podor Larantuka, tamat 1966"
5300-00-0000-0024,"Akademi Wartawan Surabaya, tamat 1970"
5300-00-0000-0024,"Fakultas Ilmu Administrasi Undana Kupang, tamat 1985"
5300-00-0000-0025,Tahun 1971 - 1981: SD Katholik - Weetebula - Sumba Barat Daya
5300-00-0000-0025,Tahun 1981 - 1984: SMP Katholik - Weetebula Sumba Barat Daya.
5300-00-0000-0025,Tahun 1984 - 1987: SMA Kat. Syuradikara - Ende - Flores - NTT
5300-00-0000-0025,Tahun 1987 - 1991: STIE KERJASAMA - (d/h AKUB) di D.I. YOGYAKARTA. D.III. Jurusan Keuangan dan Perbankan
5300-00-0000-0025,Tahun 2003 - 2007: STIE ADHY NIAGA - YAYASAN ADHY FIRDAUS - JAKARTA. S.I. JurusanManajemen Perusahaan
5300-00-0000-0026,SR 1957-1963
5300-00-0000-0026,SMP 1964-1967
5300-00-0000-0026,SMA 1968-1971
5300-00-0000-0027,"SD Tarakanita ll Jakarta Selatan, Tahun 1971-1976"
5300-00-0000-0027,"SMP Tarakanita I Jakarta Selatan, Tahun1977-1983"
5300-00-0000-0027,"SMA Tarakanita I Jakarta Selatan, Tahun 1980-1983"
5300-00-0000-0027,"S1 Fakultas Kedokteran Universitas Indonesia, Tahun 1983-1990"
5300-00-0000-0027,"S2 Master of Business Administration Curtin University of Technologgy, Western Australia"
5300-00-0000-0028,"SD, SRK 6 TAHUN, BOLA, SIKKA, NTT. TAHUN 1955."
5300-00-0000-0028,"SLTP, SMP JAPENTHOM MAUMERE, SIKKA, NTT. TAHUN 1959."
5300-00-0000-0028,"SMU, SMAK SYURADIKARA ENDEH, NTT. BAG, C.TAHUN 1962."
5300-00-0000-0028,"AKADEMI APDN KUPANG, NTT. TAHUN 1968."
5300-00-0000-0028,"PERGURUAN TINGGI, SARJANA IIP DEPDAGRI, JAKARTA. 1978."
5300-00-0000-0029,SDK Don Bosco 3 Kupang / Kel. Merdeka / Tamat Tahun 1982
5300-00-0000-0029,SMAK Giovany Kupang / Kel. Merdeka / Tamat Tahun 1988.
5300-00-0000-0030,"Tahun 1974, Tamat SD Kandangu Bokul."
5300-00-0000-0030,"Tahun 1977, Tamat SMP Kristen Melolo"
5300-00-0000-0030,"Tahun 1981, Tamat SPGN 2 Surabaya"
5300-00-0000-0030,"Tahun 1986, Tamat Sarjana (S1) di UNDANA Kupang."
5300-00-0000-0030,"Tahun 1998, Tamat Magister(S2)."
5300-00-0000-0031,"Tahun 1964-1969, SDK Rejeng, Manggarai"
5300-00-0000-0031,"Tahun 1970-1972, SMPK Frateran Ndao, Ende"
5300-00-0000-0031,"Tahun 1973-1975, SMAK Syuradikara, Ende"
5300-00-0000-0031,"Tahun 1977-1984, Universitas Gadjah Mada, Yogyakarta"
5300-00-0000-0032,SMA SEMINARI PIUS XII KISOL:1987-1990
5300-00-0000-0033,1976 Sekolah Dasar Negeri II Baa Lulus
5300-00-0000-0033,1979 Sekolah Menengah Pertama Negeri I Baa-Rote - NTT JI. Kartini Namodale Baa Rote Lulus
5300-00-0000-0033,1983 Sekolah Menegah Atas Negeri I Kupang - NTT Jl. Cak Doko Kupang NTT Lulus
5300-00-0000-0033,1988 Fakultas Pertanian Jurusan Agronomi Universitas Nusa Cendana - NTT Jl. Adi sucipto Penfui Kupang NTT Lulus
5300-00-0000-0034,"SD. NEGERI TUBUNAUS, TAMAT 13 DESEMBER 1970"
5300-00-0000-0034,"SMP KRISTEN SOE, TAMAT 14 DESEMBER 1973"
5300-00-0000-0034,"SMA KRISTEN SOE, TAMAT 10 DESEMBER 1977"
5300-00-0000-0035,SD. Katolik Waikabubak III:Tamat Tahun 1970
5300-00-0000-0035,SMP Katolik Wona Kaka Momba Kapirit:Tamat Tahun 1973
5300-00-0000-0035,SMEA Swasta Tambolaka:Tamat Tahun 1976
5300-00-0000-0035,Perguruan Tinggi Undana Sarjana Mude:Tamat Tahun 1981
5300-00-0000-0035,Perguruan Tinggi Undana Sarjana:Tamat Tahun 1983
5300-00-0000-0036,SDN Lamahala 2
5300-00-0000-0036,SLTP N 1 Adonara Timur
5300-00-0000-0036,SMU N 1 Adonara Timur
5300-00-0000-0036,SI Universitas Nusa Cendana
5300-00-0000-0036,Pascasarjana UHAMKA Jakarta (sedang berjalan)
5300-00-0000-0037,Lihat Lampiran Riwayat Hidup
5300-00-0000-0038,SDM Waikabubak - Sumba Barat - Tamat Tahun 1968
5300-00-0000-0038,SMP Kristen Wailolung - Sumba Tengah - Tamat Tahun 1973
5300-00-0000-0038,SMA Sinar Pancasila - Kupang - Tamat 1977
5300-00-0000-0038,Fakultas Hukum Universitas Atma Jaya Yogyakarta - SMHK - Tahun 1980
5300-00-0000-0038,Fakultas Hukum Universitas Kristen Indonesia (UKI) - Lulus S1Tahun 1993
5300-00-0000-0038,Pasca Sarjana Fakultas Hukum Universitas Kristen Indonesia (UKI) - Lulus S2 Tahun 2006
5300-00-0000-0039,"SDM Payeti 3, Jalan S. Parman, Payeti, Sumba Timur, lilus 1993"
5300-00-0000-0039,"SMPN 1 Waingapu, Jalan I.H. Doko No.6, Waingapu, Sumba Timur, lulus 1996"
5300-00-0000-0039,"SMAN 1 Waingapu, Jalan Majapahit, Radamata, Sumba Timur. Telp. (0387) 61639, lulus 1999"
5300-00-0000-0039,"STPMD"" APMD"" Yogyakarta, Jalan Timoho No. 317, Telp (0274) 561971 Yogyakarta 5525, lulus 2007"
5300-00-0000-0040,"SDK Nitung Palue, Tamat Tahun 1971."
5300-00-0000-0040,"SMPK Frateran Maumere, Maumere, Tamat Tahun 1974."
5300-00-0000-0040,"SMAK Syuradikara Ende, Ende, Tamat Tahun 1977."
5300-00-0000-0040,"Fakultas Kedokteran Universitas Brawijaya Malang, Malang, Tamat 1987."
5300-00-0000-0040,"S2/Program Pascasarjana Universitas DR. Soetomo Surabaya, Surabaya, Tamat Tahun 2003."
5300-00-0000-0041,"SD GMIT LIGU NO66, Kec.Sabu Barat Tahun 1982"
5300-00-0000-0041,"SMP Negeri 1 Seba, Kec.Sabu Barat Tahun 1985"
5300-00-0000-0041,"SMA Negeri Seba, Kec.Sabu Barat Tahun 1988"
6100-00-0000-0001,SD di Belitang tamat 1975
6100-00-0000-0001,SMP di Belitang tamat 1979
6100-00-0000-0001,SPG di Sanggau tamat l982
6100-00-0000-0001,Untan Pontianak tamat 1986
6100-00-0000-0002,SDN 43 PONTIANAK TAHUN 1977
6100-00-0000-0002,SMPNEG. 2 MEMPAWAH TAHUN 1981
6100-00-0000-0002,SMEA NEG. 2 PONTIANAK TAHUN 1984
6100-00-0000-0003,"SD Khatolik Palai Senyabang, tamat 1973"
6100-00-0000-0003,"SMP Khatolik Slamet Riyadi Batang Tarang, tamat 1976"
6100-00-0000-0003,"SMA Seminari St. Paulus Nyarumkop, tamat l98l"
6100-00-0000-0003,"S1, FISIPOL UNTAN Pontianak, wisuda 1987"
6100-00-0000-0003,"S2, FISIPOL UNTAN Pontianak, wisuda 2007"
6100-00-0000-0004,SDN Pakit Mulau
6100-00-0000-0004,SMP Belitang
6100-00-0000-0004,SMA YPK Pontianak
6100-00-0000-0004,S1 (Strata 1) STKIP PGRI Pontianak
6100-00-0000-0004,S2 (Strata 2) FISIPOL UNTAN Pontianak
6100-00-0000-0005,SD bersubsidi 6 Tahun berijazah 1963
6100-00-0000-0005,SMP swasta 3 Tahun berijazah 1966
6100-00-0000-0005,SMAK Swasta 3 Tahun berijzah 1969
6100-00-0000-0005,Akademi Theologia 4 Tahun berijazah 1977
6100-00-0000-0005,Fakultas Theologia 4 Tahun berijazah 1984
6100-00-0000-0005,Stratum Dua (S2 PAK) berijazah tahun 2011
6100-00-0000-0006,SR Lulus Tahunn 1964
6100-00-0000-0006,Sekolah Alkitab Berea Lulus Tahun 1967
6100-00-0000-0006,SLTP Lulus Tahun 1970
6100-00-0000-0006,SMA Jurusan Susbod Lulus Tahun 1972
6100-00-0000-0006,STT YAFRRAY Makasar ( B.Th ) Lulusan Tahun 1972
6100-00-0000-0006,ZION UNIVERSITY ( Master Of Theologi ) Lulusan Tahun 2005
6100-00-0000-0006,"INSTITUT ALKITAB TIRANUS, Bandung ( S. 1, S.Th ) Lulus Tahun 1984"
6100-00-0000-0006,"TEI MEI INDTITUT TAIWAN (Doctor Of Ministri ) Lulus Tahun 1987, Taipei"
6100-00-0000-0006,"American Fellowship Church ( Doctor Of Divinity ) Lulus Tahun 1990, California\"
6100-00-0000-0006,"Lulus Pendidikan LEMHANAS RI KSA Ke X di Jakarta, Tahun 2002"
6100-00-0000-0007,SD Negeri 11 Singkawang tahun 1974
6100-00-0000-0007,"SKKP, Singkawang tahun 1977"
6100-00-0000-0007,SMKK Negeri Pontianak tahun 1981
6100-00-0000-0007,S 1 UNTAN Pontianak tahun 1989
6100-00-0000-0008,SDN 26 Pontianak/Thn 1977-1983
6100-00-0000-0008,"SMPN I Tabanan, Bali/Thn 1983-1986"
6100-00-0000-0008,SMAN I Pontianak/ Thn 1986-1989
6100-00-0000-0009,"SD Suster Pontianak, lulus tahun 1986"
6100-00-0000-0009,"SMP Santo Fransiskus Asisi Pontianak, lulus tahun 1990"
6100-00-0000-0009,"SMA Santo Fransiskus Asisi Pontianak, lulus tahun 1993"
6100-00-0000-0010,"SD Neg. 40 Pontianak, selesai tahun 1979."
6100-00-0000-0010,"SMP Neg. II Pontianak, selesai Tahun 1982."
6100-00-0000-0010,"SMA Neg. II Pontianak, selesaiTahun 1985"
6100-00-0000-0010,"SI. Fakultas Hukum, Uversitas Tanjungpura Pontianak, selesai Tahun 1992."
6100-00-0000-0010,"Magister Ilmu Hukum, universitas Tanjungpura Pontianak, selesai Tahun 2004."
6100-00-0000-0010,internasional Visitor Study for Human Right in United State America 2003.
6100-00-0000-0011,SD Karya Yosep Pontianak Tamat Tahun 1984
6100-00-0000-0011,SMP Negeri 12 Pontianak Tamat Tahun 1987
6100-00-0000-0011,Sekolah menengah Pertanian Singkawang Tamat Tahun 1990
6100-00-0000-0012,"SD NEGERI 6 KETAPANG, JL. WR SUPRATMAN KETAPANG, THN 1970"
6100-00-0000-0012,"SMP NEGERI 2 KETAPANG, JL. ARIF RAHMAN HAKIM KETAPANG, THN 1973"
6100-00-0000-0012,"STM NEGERI I PONTIANAK,JL. KHATULISTIWA PONTIANAK, THN 1976"
6100-00-0000-0012,"FAKULTAS TEKNIK UNTAN, JL. A. YANI PONTIANAK,THN 1993"
6100-00-0000-0013,"SD: SDN Nobal, Sintang"
6100-00-0000-0013,SMP: SMPN 2 Sintang
6100-00-0000-0013,SMA: SMA Nusantara Indah Sintang
6100-00-0000-0013,Perguruan Tinggi:
6100-00-0000-0014,SD MUJAHIDIN PONTIANAK (LULUS TAHUN 2001)
6100-00-0000-0014,SMP AL-ZAYTUN INDRAMAYU JAWA BARAT (2001 - 2004 )
6100-00-0000-0014,SMAN I PONTIAANAK (2004 - 2007 )
6100-00-0000-0014,FAKULTAS EKONOMI UNIVERSITAS TANJUNGPURA (2007 - 2012 )
6100-00-0000-0014,MASTER MANAGEMENT COMMUNITU ENTREPERNEUR UNIVERSITAS TRISAKTI (2012-SEKARANG)
6100-00-0000-0015,Tamat SD 6 Tahun-1951.
6100-00-0000-0015,Tamat SMP 3 tahun - 1954.
6100-00-0000-0015,Tamat SMA 3 tahun-1957.
6100-00-0000-0015,"Akademi pimppinan Perusahaan Jakarta, 1958-1960 (tidak tamat)."
6100-00-0000-0015,Fakultas Teknik Elektro Universitas Tanjungpura Pontianak 1967 - 1970(Tingkat-III).
6100-00-0000-0016,Sekolah Rakyat Negeri di Nyarumkop tamat tahun 1954.
6100-00-0000-0016,Sekolah Guru B/SGB di Nyarumkop tamat tahun 1957.
6100-00-0000-0016,Sekolah Guru A/SGA Negeri di Pomtianak tamat tahun 1960.
6100-00-0000-0016,Akademi Pemerintahan Dalam Negri/APDN di Pontianak tamat tahun 1971
6100-00-0000-0017,SD SUBSIDI PUSAT DAMAI 1976
6100-00-0000-0017,SMP YOS SUDARSO PUSAT DAMAI 1978-1979
6100-00-0000-0017,SMA ST PAULUS PONTIANAK 1981-1982
6100-00-0000-0018,"SDN Masa Baru Capkala, Tahun 1985- Berijasah"
6100-00-0000-0018,"SMP Purnamia Capkala, Tahun 1988-Berijasah"
6100-00-0000-0018,"SMA Talenta Singkawang, Tahun 1991-Berijasah"
6100-00-0000-0019,SD Adisucipto Yogyakarta tahun 1975
6100-00-0000-0019,SMP N 8 Yogyakarta Tahun 1979
6100-00-0000-0019,SMA N 4 Pomtianak Tahun 1982
6100-00-0000-0019,S-1 Universitas Panca Bhakti Pontianak Tahun 1993
6100-00-0000-0019,S-2 Universitas Tanjung Pura Ponyianak Tahun 2012
6100-00-0000-0020,SD Negeri Nanga Belitang tamat tahun 1971
6100-00-0000-0020,SMP Bantuan Cipta Nanga Belitang Tamat Tahun 1974
6100-00-0000-0020,SMA Negeri 1 Pontianak Tamat Tahun 1977
6100-00-0000-0020,Universitas ATMA JAYA Jogyakarta Tamat tahun 1986
